Date,Open,High,Low,Close,Volume
2010-01-04,32.32,33.51,32.32,33.34,466063
2010-01-05,34.01,34.07,32.65,33.11,318778
2010-01-06,33.13,34.1,32.57,33.59,192881
2010-01-07,34.0,34.0,32.94,33.38,138876
2010-01-08,33.43,34.88,33.27,33.99,312695
2010-01-11,34.59,34.98,34.15,34.85,392030
2010-01-12,35.66,36.67,32.67,33.54,2213435
2010-01-13,33.75,34.15,31.48,31.77,480102
2010-01-14,32.07,33.23,32.07,32.62,255521
2010-01-15,32.16,33.13,32.16,32.94,119135
2010-01-18,33.31,34.37,32.55,33.95,320816
2010-01-19,33.81,34.39,32.65,32.95,64976
2010-01-20,33.71,33.71,32.55,32.96,74857
2010-01-21,33.61,33.61,31.77,31.97,141964
2010-01-22,31.59,32.92,29.74,32.0,202442
2010-01-25,30.7,32.6,30.7,31.75,70400
2010-01-27,31.58,31.74,30.6,30.8,99919
2010-01-28,30.71,31.58,29.63,30.88,175641
2010-01-29,30.17,30.6,29.54,29.97,299665
2010-02-01,30.2,30.31,29.95,30.09,88073
2010-02-02,33.81,33.81,29.15,29.34,232620
2010-02-03,30.5,30.5,28.96,29.55,107536
2010-02-04,29.35,29.62,28.95,29.06,121873
2010-02-05,28.52,29.34,28.37,28.57,114298
2010-02-06,26.77,29.04,26.77,28.33,25896
2010-02-08,28.33,28.86,27.99,28.22,84923
2010-02-09,28.32,30.02,28.18,28.8,96667
2010-02-10,28.56,29.63,28.4,28.58,64009
2010-02-11,28.53,29.04,28.18,28.35,55312
2010-02-15,28.64,29.04,27.7,28.0,47181
2010-02-16,28.19,28.47,27.72,28.27,65326
2010-02-17,29.15,32.69,28.76,30.09,2296968
2010-02-18,30.12,30.41,28.96,29.27,294735
2010-02-19,29.06,29.73,28.67,28.92,296948
2010-02-22,30.12,30.12,28.61,28.72,123890
2010-02-23,28.48,29.05,28.48,28.92,66561
2010-02-24,28.82,28.86,28.19,28.36,52337
2010-02-25,28.47,29.05,27.51,27.7,247153
2010-02-26,27.47,30.6,27.47,29.18,1328304
2010-03-02,29.34,31.46,29.34,30.57,650844
2010-03-03,31.58,31.67,30.6,31.21,335719
2010-03-04,31.2,31.51,30.9,31.09,149848
2010-03-05,31.56,31.58,30.62,31.31,114586
2010-03-08,31.77,32.06,31.1,31.17,97151
2010-03-09,31.46,31.58,30.65,31.33,172213
2010-03-10,31.38,31.66,30.91,31.21,69515
2010-03-11,31.15,31.44,30.12,30.38,141892
2010-03-12,30.6,31.33,30.31,31.07,127976
