Date,Open,High,Low,Close,Volume
2010-01-04,364.34,366.32,361.57,362.82,1963682
2010-01-05,364.44,366.64,360.36,362.92,2014488
2010-01-06,362.92,363.09,353.82,354.71,3349176
2010-01-07,355.03,356.91,343.2,344.84,6474892
2010-01-08,345.61,346.82,336.2,337.79,6048178
2010-01-11,339.82,347.59,338.08,344.75,4318408
2010-01-12,353.34,363.96,350.92,362.05,9027690
2010-01-13,359.61,384.42,359.44,380.63,10910272
2010-01-14,385.41,385.41,371.37,376.43,10327614
2010-01-15,384.23,385.97,372.77,382.01,7945008
2010-01-18,386.16,400.16,382.78,387.22,7261084
2010-01-19,387.22,387.22,375.86,376.84,5154850
2010-01-20,382.4,382.4,372.11,376.22,4347054
2010-01-21,372.77,382.28,370.67,371.99,5089504
2010-01-22,367.34,369.27,359.47,365.81,7574990
2010-01-25,365.65,369.51,357.75,365.02,3008286
2010-01-27,362.03,366.71,357.27,358.79,4844398
2010-01-28,361.78,365.86,351.26,358.04,6537196
2010-01-29,354.3,357.1,343.76,355.36,5473326
2010-02-01,354.47,368.2,347.54,360.17,3378012
2010-02-02,364.44,368.13,354.79,356.43,4739188
2010-02-03,359.13,365.36,355.03,363.45,2977676
2010-02-04,363.45,363.91,353.58,356.57,2716612
2010-02-05,354.79,354.79,345.9,349.23,4607118
2010-02-06,351.41,353.58,348.1,352.23,158974
2010-02-08,351.89,354.66,341.82,349.55,4170344
2010-02-09,349.96,358.14,348.05,354.86,3005894
2010-02-10,357.15,358.98,351.45,353.48,2337374
2010-02-11,356.21,361.04,354.79,358.5,2413156
2010-02-15,362.03,362.03,356.5,360.17,1956482
2010-02-16,360.7,369.24,358.26,365.96,1660490
2010-02-17,369.22,370.69,363.26,366.2,2528290
2010-02-18,366.85,370.21,364.68,366.27,1814806
2010-02-19,364.39,366.61,360.0,362.29,2215880
2010-02-22,365.4,368.64,363.86,365.53,2143460
2010-02-23,366.37,369.27,362.63,367.87,1853052
2010-02-24,364.92,372.02,363.04,369.44,4076058
2010-02-25,371.58,371.58,367.46,369.87,2672984
2010-02-26,370.28,375.81,360.17,367.72,3015934
2010-03-02,367.82,371.2,364.44,368.4,4053352
2010-03-03,371.2,373.61,368.86,371.08,2754742
2010-03-04,370.71,371.68,365.4,368.74,2053606
2010-03-05,369.27,370.21,366.93,368.11,1287312
2010-03-08,370.52,371.68,367.0,368.16,3015740
2010-03-09,368.3,375.78,368.3,371.05,3457732
2010-03-10,368.64,378.65,366.85,376.53,4587874
2010-03-11,376.53,383.7,372.62,382.11,3214030
2010-03-12,386.16,386.16,382.3,384.69,2510976
2010-03-15,384.69,395.81,381.89,394.85,6054434
